month,date,vol,vol_unadj,age_group
87,2007-04,6698883043.536263,6787417882.828285,Younger than 30
88,2007-05,13306842070.00253,14637611382.82829,Age 30-44
88,2007-05,13321434571.76331,14707482063.13132,Age 45-64
88,2007-05,2494188060.000462,2675347602.020202,Age 65 and older
88,2007-05,6831972238.74234,7468971360.606059,Younger than 30
89,2007-06,12708828886.56179,13411892568.68686,Age 30-44
89,2007-06,13208279101.43199,14173108140.40405,Age 45-64
89,2007-06,2223633136.015518,2425554409.595961,Age 65 and older
89,2007-06,6682991170.105571,7176671295.959594,Younger than 30
90,2007-07,12810249391.31573,14004968520.70707,Age 30-44
90,2007-07,12972749298.72254,14544237462.62627,Age 45-64
90,2007-07,2402582341.509705,2653810618.686868,Age 65 and older
90,2007-07,6622392118.85856,7261671045.959597,Younger than 30
91,2007-08,12996092437.63076,14349384554.04041,Age 30-44
91,2007-08,13207933673.91549,14883491238.88889,Age 45-64
91,2007-08,2434189657.142396,2656179716.666668,Age 65 and older
91,2007-08,6805834201.988322,7568624803.535357,Younger than 30
92,2007-09,13034405274.21686,12667959384.34344,Age 30-44
92,2007-09,13208022125.9635,13008857301.51515,Age 45-64
92,2007-09,2464306802.286968,2417637080.808081,Age 65 and older
92,2007-09,6598422416.560533,6546766407.575758,Younger than 30
93,2007-10,13643866837.24907,12762660305.05051,Age 30-44
93,2007-10,14150427182.47008,12860385564.14142,Age 45-64
93,2007-10,2709240018.231546,2445762081.818182,Age 65 and older
93,2007-10,6956152714.902579,6750609731.313133,Younger than 30
94,2007-11,13148600718.28661,11657847827.77778,Age 30-44
94,2007-11,13404208275.43971,11481684868.68686,Age 45-64
94,2007-11,2535243434.396724,2078346720.202019,Age 65 and older
94,2007-11,6781542807.175269,6203128426.767677,Younger than 30
95,2007-12,12906159432.85473,12113335050,Age 30-44
95,2007-12,13257146232.47229,12517722254.54546,Age 45-64
95,2007-12,2588137678.193861,2224855193.434345,Age 65 and older
95,2007-12,6236629393.497581,5729307944.444446,Younger than 30
96,2008-01,12382599870.42718,10648391499.49495,Age 30-44
96,2008-01,13451601120.25866,11526797186.36364,Age 45-64
96,2008-01,2431237783.114825,2239923095.454545,Age 65 and older
96,2008-01,6373970535.927989,5300488073.232326,Younger than 30
97,2008-02,12726236935.23442,11804713407.0707,Age 30-44
97,2008-02,13344829560.27912,12217853179.79798,Age 45-64
97,2008-02,2458241876.076396,2324217697.979798,Age 65 and older
97,2008-02,6291176882.103382,5733562538.38384,Younger than 30
98,2008-03,12000413569.22822,13203986294.44444,Age 30-44
98,2008-03,12889698896.96157,14145975370.20201,Age 45-64
98,2008-03,2409905951.356819,2767767192.929293,Age 65 and older
98,2008-03,5908785675.978311,6363505693.434342,Younger than 30
99,2008-04,11996946450.40798,12403263684.84849,Age 30-44
99,2008-04,13112185805.00184,13380054098.48485,Age 45-64
99,2008-04,2593379966.817897,2770862839.393939,Age 65 and older
99,2008-04,5941581320.858653,6042666316.666666,Younger than 30
100,2008-05,11662395254.78014,12780342736.36363,Age 30-44
100,2008-05,12787094881.23944,14043240557.07071,Age 45-64
100,2008-05,2423080466.131993,2602570153.030302,Age 65 and older
100,2008-05,5694627108.244184,6198060772.222222,Younger than 30
101,2008-06,10987605960.36818,11566360617.17172,Age 30-44
101,2008-06,11946368471.67597,12745248901.51515,Age 45-64
101,2008-06,2302719562.820593,2507328083.838385,Age 65 and older
101,2008-06,5445559377.166586,5830356269.69697,Younger than 30
102,2008-07,10338722780.85422,11272946519.19192,Age 30-44
102,2008-07,11335717629.92385,12657715372.72727,Age 45-64
102,2008-07,2161854035.628727,2365733921.717172,Age 65 and older
102,2008-07,5241891846.767196,5735255472.222223,Younger than 30
103,2008-08,10055603707.31819,11041612392.9293,Age 30-44
103,2008-08,11203051527.18268,12534284426.26263,Age 45-64
103,2008-08,2120469883.976816,2299145933.333333,Age 65 and older
103,2008-08,4903532522.943208,5436129919.191918,Younger than 30
104,2008-09,10860311077.31719,10714223849.49494,Age 45-64
104,2008-09,2104825696.233466,2060786848.484849,Age 65 and older
104,2008-09,4625185903.486674,4595003468.686869,Younger than 30
104,2008-09,9998991657.867153,9715618485.353537,Age 30-44
105,2008-10,1962128403.539734,1784762777.777778,Age 65 and older
105,2008-10,4346705862.176174,4222451834.343432,Younger than 30
105,2008-10,8535288445.867957,8007293624.242427,Age 30-44
105,2008-10,9673539297.177542,8844613607.575756,Age 45-64
106,2008-11,1918183500.897498,1580266298.989899,Age 65 and older
106,2008-11,3915863662.49332,3586810060.606061,Younger than 30
106,2008-11,7891830382.914367,7024808542.929295,Age 30-44
106,2008-11,9100279961.648117,7848712847.979795,Age 45-64
107,2008-12,1935244454.347899,1685051741.919192,Age 65 and older
107,2008-12,3977441033.51929,3676075981.818181,Younger than 30
107,2008-12,8136171108.128311,7703696435.353539,Age 30-44
107,2008-12,9362431476.870937,8948044363.63636,Age 45-64
108,2009-01,10014523423.41536,8534728015.656565,Age 45-64
108,2009-01,2099181007.88124,1932454707.070707,Age 65 and older
108,2009-01,3893844503.500344,3200455085.858584,Younger than 30
108,2009-01,8174869915.9231,7006090170.202022,Age 30-44
109,2009-02,2082638881.922765,1968490154.040404,Age 65 and older
109,2009-02,3546925591.494912,3243557909.59596,Younger than 30
109,2009-02,7642819974.441771,7116810496.464645,Age 30-44
109,2009-02,9027729559.084057,8295429491.414146,Age 45-64
110,2009-03,2077255627.296087,2379281043.434343,Age 65 and older
110,2009-03,3533234295.381978,3846812996.464647,Younger than 30
110,2009-03,7509562739.622774,8271257808.080809,Age 30-44
110,2009-03,8980893800.977749,9865982898.484848,Age 45-64
111,2009-04,2085609666.033821,2234118061.616161,Age 65 and older
111,2009-04,3545810012.232539,3620331825.252526,Younger than 30
111,2009-04,7488676856.243227,7760289680.303034,Age 30-44
111,2009-04,8933344869.688902,9163512031.313133,Age 45-64
112,2009-05,2085598096.032853,2249681465.656568,Age 65 and older
112,2009-05,3559461804.556762,3847710217.171718,Younger than 30
112,2009-05,7535322909.334406,8223910628.282825,Age 30-44
112,2009-05,9320934199.42919,10164413549.49495,Age 45-64
113,2009-06,2345059653.677606,2537549086.868688,Age 65 and older
113,2009-06,3603997930.92082,3835044923.232321,Younger than 30
113,2009-06,7908271640.764424,8295674866.666667,Age 30-44
113,2009-06,9732937020.811329,10299470908.08081,Age 45-64
114,2009-07,10243367690.21901,11342439747.47475,Age 45-64
114,2009-07,2324168189.016109,2505875578.787878,Age 65 and older
114,2009-07,3559564274.836506,3884444389.898991,Younger than 30
114,2009-07,8073518936.84665,8756533228.282824,Age 30-44
115,2009-08,12444717134.63412,13803659665.65657,Age 45-64
115,2009-08,2822351560.750124,3047307288.383838,Age 65 and older
115,2009-08,3787945450.717535,4187076384.848486,Younger than 30
115,2009-08,8983627879.985247,9803928112.121212,Age 30-44
116,2009-09,2003801132.112562,1954708605.050505,Age 65 and older
116,2009-09,3391871146.674928,3373529934.343435,Younger than 30
116,2009-09,7760491426.432439,7538291727.777779,Age 30-44
116,2009-09,9085566686.383541,8973676237.878788,Age 45-64
117,2009-10,2122072875.450996,1948394192.929294,Age 65 and older
117,2009-10,3591152813.362198,3488637865.656568,Younger than 30
117,2009-10,8219373520.023016,7721516990.404039,Age 30-44
117,2009-10,9960874631.844116,9166439512.626266,Age 45-64
118,2009-11,2265505373.617858,1886708038.383838,Age 65 and older
118,2009-11,3579306193.126904,3290205778.282829,Younger than 30
118,2009-11,8378546269.30584,7512388848.989902,Age 30-44
118,2009-11,9863423165.309448,8617387859.595957,Age 45-64
119,2009-12,10252793245.16994,9955786313.131311,Age 45-64
119,2009-12,2442303717.905765,2157155356.060606,Age 65 and older
119,2009-12,3947250071.497417,3671539242.929293,Younger than 30
119,2009-12,8583493990.010422,8197111383.33333,Age 30-44
120,2010-01,10107315555.52364,8601039736.36364,Age 45-64
120,2010-01,2250725695.409555,2084351755.555556,Age 65 and older
120,2010-01,3715129002.109134,3028562780.808081,Younger than 30
120,2010-01,8588708715.143094,7373407421.717173,Age 30-44
121,2010-02,2166425212.142691,2044003123.232324,Age 65 and older
121,2010-02,3751874500.094352,3446153135.858587,Younger than 30
121,2010-02,8369108392.71156,7810977465.656567,Age 30-44
121,2010-02,9741719796.839262,8956737454.0404,Age 45-64
122,2010-03,11665942245.62891,12830768315.65656,Age 45-64
122,2010-03,2534629365.865912,2889551555.555554,Age 65 and older
122,2010-03,4098282137.208558,4505881302.52525,Younger than 30
122,2010-03,9787503114.841082,10790903803.03031,Age 30-44
123,2010-04,11359460075.05757,11651535541.91919,Age 45-64
123,2010-04,2677050716.367598,2856152208.585859,Age 65 and older
123,2010-04,4105185543.133699,4201098952.020203,Younger than 30
123,2010-04,9190274518.399124,9536841741.414146,Age 30-44
124,2010-05,11078002396.09143,11983003293.43435,Age 45-64
124,2010-05,2585643665.916351,2800790587.373737,Age 65 and older
124,2010-05,4170784903.175892,4480207720.20202,Younger than 30
124,2010-05,9330080825.687021,10130220993.43434,Age 30-44
125,2010-06,11304669287.91343,11862475263.63637,Age 45-64
125,2010-06,2689944051.677625,2873203926.262625,Age 65 and older
125,2010-06,4283370938.235468,4518462805.555556,Younger than 30
125,2010-06,9687064215.870487,10109093377.27272,Age 30-44
126,2010-07,11614598485.24943,12750661919.19192,Age 45-64
126,2010-07,2745321430.93208,2923266224.747474,Age 65 and older
126,2010-07,4393613391.100926,4775950156.060605,Younger than 30
126,2010-07,9968574568.429249,10749512029.29293,Age 30-44
127,2010-08,11410890695.75224,12571036029.29292,Age 45-64
127,2010-08,2685841776.832241,2900655801.010101,Age 65 and older
127,2010-08,4391329746.094818,4845558126.767678,Younger than 30
127,2010-08,9719545625.646051,10548270324.24242,Age 30-44
128,2010-09,11869509096.43776,11714894480.30303,Age 45-64
128,2010-09,2761864892.749011,2685445820.202021,Age 65 and older
128,2010-09,4588330671.482952,4564787390.404041,Younger than 30
128,2010-09,9994069372.047346,9718625556.56566,Age 30-44
129,2010-10,10503017268.9643,9882167683.333334,Age 30-44
129,2010-10,12337490517.06923,11450137376.76768,Age 45-64
129,2010-10,2835025363.475674,2638748918.181818,Age 65 and older
129,2010-10,4660315775.445524,4527744370.707069,Younger than 30
130,2010-11,10383738920.06096,9402666651.010098,Age 30-44
130,2010-11,12557305042.64952,11138451498.48485,Age 45-64
130,2010-11,2978696941.320052,2514330970.707071,Age 65 and older
130,2010-11,4580154627.771575,4243570955.050505,Younger than 30
131,2010-12,10709063514.14924,10288145485.35353,Age 30-44
131,2010-12,12619459409.75028,12439555418.18182,Age 45-64
131,2010-12,2891666017.081519,2597717205.050505,Age 65 and older
131,2010-12,4815924755.090732,4496463766.666668,Younger than 30
132,2011-01,10618203046.8747,9147434242.42425,Age 30-44
132,2011-01,12755631864.72715,10877561280.30303,Age 45-64
132,2011-01,2990901832.773611,2775507117.171716,Age 65 and older
132,2011-01,4698971646.784375,3812562414.141412,Younger than 30
133,2011-02,10960234439.25911,10216951854.54545,Age 30-44
133,2011-02,12861026547.01087,11762928754.54545,Age 45-64
133,2011-02,2936975344.442936,2744374620.70707,Age 65 and older
133,2011-02,4933088457.702456,4549455346.969699,Younger than 30
134,2011-03,11163657970.15325,12333723018.18181,Age 30-44
134,2011-03,12835559068.76008,14127064894.44444,Age 45-64
134,2011-03,2902166215.855087,3297968337.373738,Age 65 and older
134,2011-03,4879159807.250094,5416165680.303032,Younger than 30
135,2011-04,11142648393.51803,11550824299.49495,Age 30-44
135,2011-04,12596631976.19238,12908847485.85859,Age 45-64
135,2011-04,2862224887.504158,3041378342.424243,Age 65 and older
135,2011-04,4939205444.099395,5047614462.121213,Younger than 30
136,2011-05,10827426206.95034,11722209313.63636,Age 30-44
136,2011-05,12214591571.38781,13132615042.42424,Age 45-64
136,2011-05,2908548060.210086,3160340615.151515,Age 65 and older
136,2011-05,4761218681.110634,5095518609.59596,Younger than 30
137,2011-06,10923440734.24081,11331722341.91919,Age 30-44
137,2011-06,12457565477.58884,12968559869.69698,Age 45-64
137,2011-06,2902008172.523083,3042888461.111111,Age 65 and older
137,2011-06,4905963293.899261,5115198973.232322,Younger than 30
138,2011-07,11004527863.79692,11824812736.86868,Age 30-44
138,2011-07,12523049390.77931,13634685957.57575,Age 45-64
138,2011-07,2833088293.069083,2993812191.919193,Age 65 and older
138,2011-07,4922381727.703128,5330966526.262627,Younger than 30
139,2011-08,11407399671.4853,12331400373.73738,Age 30-44
139,2011-08,12790977341.19086,14027401539.89899,Age 45-64
139,2011-08,2955952727.378562,3206570267.171717,Age 65 and older
139,2011-08,5023378922.846594,5545602442.929292,Younger than 30
140,2011-09,11844562732.83517,11534809012.62626,Age 30-44
140,2011-09,13314121786.08089,13111747514.64647,Age 45-64
140,2011-09,3156107832.614383,3067580336.868686,Age 65 and older
140,2011-09,5361069426.195819,5335669960.606062,Younger than 30
141,2011-10,11999557744.04226,11310588545.9596,Age 30-44
141,2011-10,13926142470.42421,13036372742.92929,Age 45-64
141,2011-10,3296741781.73602,3107903609.595961,Age 65 and older
141,2011-10,5253686247.010417,5105405205.050505,Younger than 30
142,2011-11,12114781760.23828,11065009940.90909,Age 30-44
142,2011-11,13954783791.78765,12571614542.42424,Age 45-64
142,2011-11,3286857631.554222,2818052860.101009,Age 65 and older
142,2011-11,5553913181.527289,5188066493.434342,Younger than 30
143,2011-12,12763205303.79111,12270433295.9596,Age 30-44
143,2011-12,14395937255.44803,14337142104.0404,Age 45-64
143,2011-12,3501562721.306129,3185431544.949494,Age 65 and older
143,2011-12,5494649129.189635,5137365958.585858,Younger than 30
144,2012-01,11938642459.86592,10343487796.46465,Age 30-44
144,2012-01,13938276585.6375,11958774421.71717,Age 45-64
144,2012-01,3476104592.905154,3238851084.343435,Age 65 and older
144,2012-01,5494394601.234669,4455511301.515151,Younger than 30
145,2012-02,13235286194.47791,12315073827.27273,Age 30-44
145,2012-02,14532928528.75773,13197487887.87878,Age 45-64
145,2012-02,3797229705.166146,3504213435.353534,Age 65 and older
145,2012-02,5883164550.484034,5456131113.636366,Younger than 30
146,2012-03,12584239953.25347,13928838200.50505,Age 30-44
146,2012-03,14332909959.68116,15763473946.46465,Age 45-64
146,2012-03,3513660950.360211,3971742007.070706,Age 65 and older
146,2012-03,5758482307.418775,6417304162.626263,Younger than 30
147,2012-04,12633190857.54144,13065232388.88889,Age 30-44
147,2012-04,14227569818.58863,14504744373.73737,Age 45-64
147,2012-04,3442520021.689323,3627934957.070707,Age 65 and older
147,2012-04,5631331961.706073,5737225233.838386,Younger than 30
148,2012-05,12930196232.51303,13973574313.13132,Age 30-44
148,2012-05,14555771044.72684,15591028784.34343,Age 45-64
148,2012-05,3678870155.564182,4001967418.18182,Age 65 and older
148,2012-05,5696959049.436632,6089732431.818184,Younger than 30
149,2012-06,12739469107.92218,13130425577.27273,Age 30-44
149,2012-06,14646553038.63644,15164324725.75758,Age 45-64
149,2012-06,3581363292.140164,3686188435.858585,Age 65 and older
149,2012-06,5742322499.567434,5924639524.747476,Younger than 30
150,2012-07,12411388320.8036,13304206939.39394,Age 30-44
150,2012-07,14390888036.81146,15547976254.54546,Age 45-64
150,2012-07,3581865144.674228,3778788371.717174,Age 65 and older
150,2012-07,5787768180.093349,6246309418.181818,Younger than 30
151,2012-08,12870087258.04438,13884326308.58586,Age 30-44
151,2012-08,14760878440.15822,16175009441.9192,Age 45-64
151,2012-08,3846162291.057194,4194635184.848486,Age 65 and older
151,2012-08,5962211775.696359,6582758025.252522,Younger than 30
152,2012-09,12761408057.37169,12481782726.76768,Age 30-44
152,2012-09,14694230528.15131,14465763134.34343,Age 45-64
152,2012-09,3584343819.135265,3508670778.282827,Age 65 and older
152,2012-09,5742569305.293713,5719182146.969695,Younger than 30
153,2012-10,12972467538.37621,12263051751.51515,Age 30-44
153,2012-10,14995748418.19298,14173709879.29293,Age 45-64
153,2012-10,3862030182.212547,3692720182.828283,Age 65 and older
153,2012-10,5967207283.522696,5812179776.767674,Younger than 30
154,2012-11,13431778144.61431,12343271900,Age 30-44
154,2012-11,15316282850.67319,13955693060.60606,Age 45-64
154,2012-11,4170318742.717988,3616749183.333333,Age 65 and older
154,2012-11,5996231080.074953,5653873331.818183,Younger than 30
155,2012-12,13171040637.66881,12647679660.10101,Age 30-44
155,2012-12,15485260886.41749,15505748782.32323,Age 45-64
155,2012-12,3997591225.459607,3672489908.585857,Age 65 and older
155,2012-12,6075111374.931505,5676306912.121212,Younger than 30
156,2013-01,13669885639.25161,11882152847.9798,Age 30-44
156,2013-01,16047410004.02356,13856699859.09091,Age 45-64
156,2013-01,4093309232.099458,3806865985.858585,Age 65 and older
156,2013-01,6293217331.453232,5107215800.505053,Younger than 30
157,2013-02,13582380079.56055,12608928439.899,Age 30-44
157,2013-02,15472021901.8469,13944454418.18182,Age 45-64
157,2013-02,4150415559.853997,3775944909.09091,Age 65 and older
157,2013-02,6185082561.214469,5752139366.161613,Younger than 30
158,2013-03,13499728475.80919,14935023039.89899,Age 30-44
158,2013-03,15082868067.67151,16511839321.71717,Age 45-64
158,2013-03,3931813731.414601,4410859550,Age 65 and older
158,2013-03,6190402987.998982,6895583639.393938,Younger than 30
159,2013-04,13942132732.07332,14366921189.39395,Age 30-44
159,2013-04,16197562646.33174,16438167363.63636,Age 45-64
159,2013-04,4360545048.900957,4565327892.424243,Age 65 and older
159,2013-04,6410796134.0257,6504543099.494954,Younger than 30
160,2013-05,13922340126.75931,15074824089.39393,Age 30-44
160,2013-05,16582995179.51926,17761724486.86869,Age 45-64
160,2013-05,4505340356.00631,4901510951.010102,Age 65 and older
160,2013-05,6536766452.465953,7000508749.494953,Younger than 30
161,2013-06,14116847200.64201,14472587294.9495,Age 30-44
161,2013-06,16529267447.39691,17033332191.9192,Age 45-64
161,2013-06,4292247865.938771,4369600163.636366,Age 65 and older
161,2013-06,6487390361.235052,6648871770.202019,Younger than 30
162,2013-07,14279840863.9022,15279547091.91919,Age 30-44
162,2013-07,16708557431.84857,17921639689.39394,Age 45-64
162,2013-07,4675582487.799091,4922122955.050507,Age 65 and older
162,2013-07,6652977513.292526,7161360614.646466,Younger than 30
163,2013-08,14208819316.07469,15336573888.38384,Age 30-44
163,2013-08,16798789151.03434,18466333888.8889,Age 45-64
163,2013-08,4589011122.94959,5045404643.939395,Age 65 and older
163,2013-08,6621231506.827483,7320834994.444444,Younger than 30
164,2013-09,13622795046.36188,13398688268.18182,Age 30-44
164,2013-09,15942758608.39421,15749460031.81818,Age 45-64
164,2013-09,4509118632.276238,4465253735.858586,Age 65 and older
164,2013-09,6364372939.166551,6335972542.424244,Younger than 30
165,2013-10,14115722714.97567,13353112739.39394,Age 30-44
165,2013-10,16336966714.20362,15515961432.32323,Age 45-64
165,2013-10,4614093731.598502,4443752818.686869,Age 65 and older
165,2013-10,6675004523.704831,6515273585.353537,Younger than 30
166,2013-11,14510442366.49074,13389480867.17172,Age 30-44
166,2013-11,16958658731.78685,15566783780.30303,Age 45-64
166,2013-11,4620948502.478728,4041323163.636365,Age 65 and older
166,2013-11,6854713830.080571,6510404613.636363,Younger than 30
167,2013-12,14040416489.343,13458642422.72727,Age 30-44
167,2013-12,16410486179.86493,16499839149.49495,Age 45-64
167,2013-12,4564320289.906006,4219319744.444444,Age 65 and older
167,2013-12,6695133931.518368,6257614073.232321,Younger than 30
168,2014-01,14487962625.29064,12651869643.43435,Age 30-44
168,2014-01,16818385944.98877,14635042257.57576,Age 45-64
168,2014-01,4647868063.973084,4312782862.121211,Age 65 and older
168,2014-01,6913892282.959682,5629074760.10101,Younger than 30
169,2014-02,14552991631.47661,13460655009.59595,Age 30-44
169,2014-02,16678814836.76046,14932757265.15151,Age 45-64
169,2014-02,4558852894.955327,4104417839.89899,Age 65 and older
169,2014-02,6976268146.343836,6468739590.404038,Younger than 30
170,2014-03,14877077930.6621,16442560531.81819,Age 30-44
170,2014-03,17264241323.0252,18767341761.61616,Age 45-64
170,2014-03,4887092792.464946,5436814197.474748,Age 65 and older
170,2014-03,7045726625.62687,7820381955.555553,Younger than 30
171,2014-04,14874061573.21849,15236661848.9899,Age 30-44
171,2014-04,17400684136.8937,17526378698.9899,Age 45-64
171,2014-04,4970238049.521473,5165221741.41414,Age 65 and older
171,2014-04,6913708433.592834,6994352704.545455,Younger than 30
172,2014-05,15201761980.26369,16470975276.76768,Age 30-44
172,2014-05,18043239790.23926,19318116203.03031,Age 45-64
172,2014-05,4881197232.345788,5286923797.979798,Age 65 and older
172,2014-05,7119224981.045103,7646692704.040402,Younger than 30
173,2014-06,14866533629.02047,15208830429.29293,Age 30-44
173,2014-06,17396600641.11485,17890319115.65656,Age 45-64
173,2014-06,4859396099.802137,4937525495.959597,Age 65 and older
173,2014-06,6916350668.565653,7077995872.727275,Younger than 30
174,2014-07,15333514716.32695,16407932812.12122,Age 30-44
174,2014-07,17818122479.14397,19051652903.0303,Age 45-64
174,2014-07,4996929923.727738,5262172884.343433,Age 65 and older
174,2014-07,7059716115.221957,7584867204.040405,Younger than 30
175,2014-08,15417189338.0429,16629464629.29293,Age 30-44
175,2014-08,17761763379.87034,19599939707.07071,Age 45-64
175,2014-08,4968356542.279269,5490303798.9899,Age 65 and older
175,2014-08,7351011899.990739,8106629967.171719,Younger than 30
176,2014-09,15337104748.48375,15181731760.10102,Age 30-44
176,2014-09,17846290643.43522,17715540669.69696,Age 45-64
176,2014-09,5099386775.8866,5113269998.989899,Age 65 and older
176,2014-09,7254936659.517136,7241991430.808083,Younger than 30
177,2014-10,15551060275.49866,14716268569.69697,Age 30-44
177,2014-10,18055347879.50934,17173605277.77778,Age 45-64
177,2014-10,5042118866.629392,4875256776.767678,Age 65 and older
177,2014-10,7310690706.622159,7154735167.676767,Younger than 30
178,2014-11,15299011133.95332,14183053505.55556,Age 30-44
178,2014-11,17649774417.02739,16301547906.0606,Age 45-64
178,2014-11,4807637380.573086,4235562446.9697,Age 65 and older
178,2014-11,7091532275.512596,6774247601.010099,Younger than 30
179,2014-12,15635470675.95779,14990334428.78788,Age 30-44
179,2014-12,17973785996.43286,18141195209.59596,Age 45-64
179,2014-12,5160420837.401708,4793360980.30303,Age 65 and older
179,2014-12,7502977913.591354,7017849330.303033,Younger than 30
180,2015-01,15830545499.04524,13846677820.70707,Age 30-44
180,2015-01,18937490827.99698,16583394488.88889,Age 45-64
180,2015-01,5149646709.734424,4752372724.747476,Age 65 and older
180,2015-01,7512624233.940975,6130442690.404039,Younger than 30
181,2015-02,15910150586.74872,14662884154.04041,Age 30-44
181,2015-02,17308138673.55832,15422610609.0909,Age 45-64
181,2015-02,5037759198.580022,4505885222.222222,Age 65 and older
181,2015-02,7703821691.126566,7093836358.080811,Younger than 30
182,2015-03,16033709646.36643,17732995996.9697,Age 30-44
182,2015-03,18535703826.88353,20023828170.70708,Age 45-64
182,2015-03,5246769945.877511,5800243377.777776,Age 65 and older
182,2015-03,7586523635.607912,8418707087.373738,Younger than 30
183,2015-04,16110753116.67138,16368211643.93939,Age 30-44
183,2015-04,18862043204.79119,18863155207.57576,Age 45-64
183,2015-04,5279865874.052095,5455827626.767676,Age 65 and older
183,2015-04,7810733790.207339,7866888554.545458,Younger than 30
184,2015-05,16063579164.80312,17432573310.60606,Age 30-44
184,2015-05,18909512750.96762,20233359582.32323,Age 45-64
184,2015-05,5230750620.051257,5646047563.131313,Age 65 and older
184,2015-05,7773745801.231336,8373928311.111111,Younger than 30
185,2015-06,16799098246.68184,17180799472.22223,Age 30-44
185,2015-06,19578452149.0234,20083530403.53536,Age 45-64
185,2015-06,5674444208.471273,5771814198.989901,Age 65 and older
185,2015-06,7976213500.327507,8178483194.949494,Younger than 30
186,2015-07,16893231548.45357,18038402445.9596,Age 30-44
186,2015-07,19513154364.36693,20809028583.83839,Age 45-64
186,2015-07,5680588664.716734,5968004215.656565,Age 65 and older
186,2015-07,8114265121.898784,8677018674.747477,Younger than 30
187,2015-08,16638199322.81305,17893409525.25253,Age 30-44
187,2015-08,19597629697.68243,21652636003.53535,Age 45-64
